SYS SID RAW.SCR Z.SCR N 
UEdin.4 bn-hi-0-71-1000434.1_1 52 -1.22706736329917 1 
UEdin.4 bn-hi-0-71-1000434.2_2 93 2.04338292186815 1 
UEdin.4 bn-hi-0-71-1000434.3_3 94 2.12315000199418 1 
UEdin.4 bn-hi-0-71-1000434.4_4 56 -0.907999042795038 1 
UEdin.4 bn-hi-0-71-1000434.5_5 72 0.368274239221474 1 
UEdin.4 bn-hi-0-122-1001297.1_1 93 2.04338292186815 1 
UEdin.4 bn-hi-0-122-1001297.2_2 72 0.368274239221474 1 
UEdin.4 bn-hi-0-122-1001297.3_3 99 2.52198540262434 1 
UEdin.4 bn-hi-1-38-1001071.1_1 91 1.88384876161608 1 
UEdin.4 bn-hi-1-38-1001071.2_2 88 1.64454752123799 1 
UEdin.4 bn-hi-1-38-1001071.3_3 85 1.40524628085989 1 
UEdin.4 bn-hi-1-38-1001071.4_4 91 1.88384876161608 1 
UEdin.4 bn-hi-2-29-1002118.1_1 99 2.52198540262434 1 
UEdin.4 bn-hi-2-29-1002118.2_2 98 2.44221832249831 1 
UEdin.4 bn-hi-2-29-1002118.3_3 77 0.767109639851634 1 
UEdin.4 bn-hi-2-29-1002118.4_4 88 1.64454752123799 1 
UEdin.4 bn-hi-2-111-1000810.1_1 99 2.52198540262434 1 
UEdin.4 bn-hi-2-111-1000810.2_2 97 2.36245124237227 1 
UEdin.4 bn-hi-2-111-1000810.3_3 93 2.04338292186815 1 
UEdin.4 bn-hi-3-3-1000593.1_1 45 -1.78543692418139 1 
UEdin.4 bn-hi-3-3-1000593.2_2 49 -1.46636860367726 1 
UEdin.4 bn-hi-3-3-1000593.3_3 78 0.846876719977666 1 
UEdin.4 bn-hi-4-126-1002443.1_1 98 2.44221832249831 1 
UEdin.4 bn-hi-4-126-1002443.2_2 91 1.88384876161608 1 
UEdin.4 bn-hi-4-126-1002443.3_3 53 -1.14730028317313 1 
UEdin.4 bn-hi-4-126-1002443.4_4 98 2.44221832249831 1 
UEdin.4 bn-hi-4-93-1001055.1_1 90 1.80408168149005 1 
UEdin.4 bn-hi-4-93-1001055.2_2 91 1.88384876161608 1 
UEdin.4 bn-hi-4-93-1001055.3_3 95 2.20291708212021 1 
UEdin.4 bn-hi-5-130-1002353.1_1 81 1.08617796035576 1 
UEdin.4 bn-hi-5-130-1002353.2_2 75 0.60757547959957 1 
UEdin.4 bn-hi-5-130-1002353.3_3 95 2.20291708212021 1 
UEdin.4 bn-hi-5-15-1000445.1_1 96 2.28268416224624 1 
UEdin.4 bn-hi-5-15-1000445.2_2 91 1.88384876161608 1 
UEdin.4 bn-hi-5-15-1000445.3_3 81 1.08617796035576 1 
UEdin.4 bn-hi-5-15-1000445.4_4 95 2.20291708212021 1 
UEdin.4 bn-hi-5-15-1000445.5_5 80 1.00641088022973 1 
UEdin.4 bn-hi-5-15-1000445.6_6 92 1.96361584174211 1 
UEdin.4 bn-hi-5-53-1001521.1_1 85 1.40524628085989 1 
UEdin.4 bn-hi-5-53-1001521.2_2 90 1.80408168149005 1 
UEdin.4 bn-hi-5-53-1001521.3_3 92 1.96361584174211 1 
UEdin.4 bn-hi-5-53-1001521.4_4 90 1.80408168149005 1 
UEdin.4 bn-hi-5-53-1001521.5_5 65 -0.19009532166075 1 
UEdin.4 bn-hi-5-22-1001523.1_1 75 0.60757547959957 1 
UEdin.4 bn-hi-5-22-1001523.2_2 92 1.96361584174211 1 
UEdin.4 bn-hi-5-22-1001523.3_3 90 1.80408168149005 1 
UEdin.4 bn-hi-5-22-1001523.4_4 81 1.08617796035576 1 
UEdin.4 bn-hi-5-22-1001523.5_5 92 1.96361584174211 1 
UEdin.4 bn-hi-6-109-1001079.1_1 68 0.0492059187173458 1 
