SYS SID RAW.SCR Z.SCR N 
XMU.17 1668 71.5 -0.273298292701111 2 
XMU.17 1674 74.5 -0.0985610974427794 2 
XMU.17 1675 75.5 -0.040315365690002 2 
XMU.17 1209 75.5 -0.040315365690002 2 
XMU.17 1206 68 -0.477158353835831 1 
XMU.17 1207 100 1.38670506225304 1 
XMU.17 1208 97 1.21196786699471 1 
XMU.17 1665 77 0.0470532319391634 1 
XMU.17 1666 53 -1.35084433012749 1 
XMU.17 1667 82 0.338281890703049 1 
XMU.17 1669 84 0.454773354208604 1 
XMU.17 1670 60 -0.943124207858048 1 
XMU.17 1671 64 -0.71014128084694 1 
XMU.17 1672 59 -1.00136993961083 1 
XMU.17 1673 72 -0.244175426824722 1 
XMU.17 1364 78 -0.152686201240627 1 
XMU.17 1365 98 0.487274070025733 1 
XMU.17 1335 95 0.180912440268881 1 
XMU.17 1336 99 0.435969260552019 1 
XMU.17 1337 100 0.499733465622804 1 
XMU.17 1338 100 0.499733465622804 1 
XMU.17 1339 100 0.499733465622804 1 
XMU.17 1340 100 0.499733465622804 1 
XMU.17 1341 81 -0.711786430722104 1 
XMU.17 1342 99 0.435969260552019 1 
XMU.17 1343 100 0.499733465622804 1 
XMU.17 1344 100 0.499733465622804 1 
XMU.17 1345 100 0.499733465622804 1 
XMU.17 1346 99 0.435969260552019 1 
XMU.17 1347 86 -0.392965405368181 1 
XMU.17 1348 95 0.180912440268881 1 
XMU.17 1349 100 0.499733465622804 1 
XMU.17 1350 95 0.180912440268881 1 
XMU.17 1351 100 0.499733465622804 1 
XMU.17 1352 95 0.180912440268881 1 
XMU.17 1353 89 -0.201672790155827 1 
XMU.17 1354 99 0.435969260552019 1 
XMU.17 1355 99 0.435969260552019 1 
XMU.17 1356 99 0.435969260552019 1 
XMU.17 1357 100 0.499733465622804 1 
XMU.17 684 7 -3.35024209906432 1 
XMU.17 685 54.5 -0.922094811228161 2 
XMU.17 686 72 -0.0275142314990513 1 
XMU.17 687 79 0.330318000392593 2 
XMU.17 688 77 0.228080219852123 1 
XMU.17 689 72 -0.0275142314990513 1 
XMU.17 690 81 0.432555780933063 2 
XMU.17 691 81 0.432555780933063 1 
XMU.17 692 85 0.637031342014003 2 
XMU.17 618 32 -3.70066260591258 1 
XMU.17 619 74 0.094434670562967 1 
