SYS SID RAW.SCR Z.SCR N 
Manifold.0 984 53.6666666666667 -0.591803831421895 3 
Manifold.0 985 61.6666666666667 0.107183516599889 3 
Manifold.0 986 55 -0.488419763726092 3 
Manifold.0 987 62.3333333333333 0.0657485310326777 3 
Manifold.0 988 59.3333333333333 -0.196175563364766 3 
Manifold.0 989 61.3333333333333 0.0887113907029513 3 
Manifold.0 990 52.6666666666667 -0.748733542362146 3 
Manifold.0 991 58.3333333333333 -0.213338819060878 3 
Manifold.0 233 98 0.778519400136496 1 
Manifold.0 234 98 0.778519400136496 1 
Manifold.0 235 98 0.778519400136496 1 
Manifold.0 236 97 0.71206578376392 1 
Manifold.0 237 98 0.778519400136496 1 
Manifold.0 238 98 0.778519400136496 1 
Manifold.0 239 98 0.778519400136496 1 
Manifold.0 240 95 0.579158551018768 1 
Manifold.0 241 97 0.71206578376392 1 
Manifold.0 242 98 0.778519400136496 1 
Manifold.0 243 96 0.645612167391344 1 
Manifold.0 244 98 0.778519400136496 1 
Manifold.0 245 96 0.645612167391344 1 
Manifold.0 246 99 0.844973016509072 1 
Manifold.0 247 96 0.645612167391344 1 
Manifold.0 248 97 0.71206578376392 1 
Manifold.0 249 98 0.778519400136496 1 
Manifold.0 250 96 0.645612167391344 1 
Manifold.0 251 97 0.71206578376392 1 
Manifold.0 252 98 0.778519400136496 1 
Manifold.0 253 96 0.645612167391344 1 
Manifold.0 254 97 0.71206578376392 1 
Manifold.0 255 97 0.71206578376392 1 
Manifold.0 798 0 -5.73393500437597 1 
Manifold.0 799 97 0.71206578376392 1 
Manifold.0 800 96 0.645612167391344 1 
Manifold.0 801 98 0.778519400136496 1 
Manifold.0 802 95 0.579158551018768 1 
Manifold.0 803 97 0.71206578376392 1 
Manifold.0 804 94 0.512704934646191 1 
Manifold.0 805 97 0.71206578376392 1 
Manifold.0 806 96 0.645612167391344 1 
Manifold.0 807 96 0.645612167391344 1 
Manifold.0 808 97 0.71206578376392 1 
Manifold.0 809 98 0.778519400136496 1 
Manifold.0 810 0 -5.73393500437597 1 
Manifold.0 811 96 0.645612167391344 1 
Manifold.0 812 96 0.645612167391344 1 
Manifold.0 813 96 0.645612167391344 1 
Manifold.0 814 97 0.71206578376392 1 
Manifold.0 815 96 0.645612167391344 1 
Manifold.0 816 96 0.645612167391344 1 
Manifold.0 817 97 0.71206578376392 1 
Manifold.0 818 97 0.71206578376392 1 
Manifold.0 819 98 0.778519400136496 1 
Manifold.0 820 96 0.645612167391344 1 
Manifold.0 821 96 0.645612167391344 1 
Manifold.0 656 100 1.73565739043493 1 
Manifold.0 657 76 -0.264009331778037 1 
